sim	param	true	EMPIRE	rase	ess	mean_a	ratio
22	root_y	-0.234511023690081	-0.203412203309833	5.74561013746859	1728.92495058505	6.8559168206997	25.5003840205897
23	sigma_x	0.378035932546481	0.333959760878834	0.471330236311059	684.649256304367	-2.77186623956172	0.246786867947022
23	sigma_y	0.755668931175023	0.659453868021973	0.509281701727022	798.025385561618	-2.77186623956172	0.326051818836699
23	root_x	-0.0100896868537441	0.473497667593742	3.27764029289263	6077.05322002093	-2.77186623956172	325.850546940052
23	root_y	-1.10318676336128	0.732467436089879	4.86257554339859	8861.69276713571	-2.77186623956172	5.40775370489662
24	sigma_x	0.589458354515955	0.500075962109616	0.43720059841172	423.646687242685	-4.32503255921395	0.258301124986623
24	sigma_y	0.64710696414113	0.637357780637162	0.479698117803776	334.097392456407	-4.32503255921395	0.25870351520563
24	root_x	0.0962360420902864	-0.132159219670286	-0.177857238517717	1358.27888774903	-4.32503255921395	2.8481354246765
24	root_y	1.41148831677337	-0.378641690457436	-1.71588011632204	1490.16977286344	-4.32503255921395	2.21565307762837
25	sigma_y	0.905542286811396	0.932685163646218	0.824887018061507	258.573027017102	0.92183139136069	0.0890684730294524
25	root_x	-1.584322292209	-1.44738522772165	-1.902120243689	286.418800952272	0.92183139136069	0.200589206528744
25	root_y	-0.517198794798192	0.59338758134042	2.39604287894476	361.766681477332	0.92183139136069	5.63273097896464
26	sigma_x	0.275500267278403	0.282891093876281	2.08758438754073	174.92692008504	3.39492053122394	6.57743144194902
26	sigma_y	0.164130671182647	0.248680037447166	0.720553907738011	272.666027680724	3.39492053122394	3.39012344582548
26	root_x	-0.250121699381675	-0.395342697354853	1.89326161001604	1006.21630823118	3.39492053122394	8.56936169351306
26	root_y	-0.0116862103701596	0.381492563315741	2.34781613515291	1097.65960125661	3.39492053122394	201.904832343938
27	sigma_x	0.652202097466215	0.813365829925641	61.5734725546998	669.99057650314	3.63128444328841	93.4085779452578
27	sigma_y	0.0994761940091848	0.129602266272661	44.5725005783298	815.434917014314	3.63128444328841	447.072033940245
27	root_x	-0.370554642600781	-0.333250272151405	68.904825716437	533.279255131253	3.63128444328841	186.950512542011
27	root_y	2.84654687621622	1.94997399815345	-92.7145425293019	646.890774785651	3.63128444328841	33.5708820409601
28	sigma_x	0.310413729632273	0.289274771427766	3.88108461218455	148.820400275431	5.54159736857659	11.5029412094053
28	sigma_y	0.883289631921798	0.700580149065163	3.8099032282965	216.934910699706	5.54159736857659	3.31331138802931
28	root_x	-1.06229335900268	0.113055143001963	-3.9863839836058	20259.8209451078	5.54159736857659	2.75262063894324
28	root_y	-1.0802603442483	-0.380548881377464	-6.98135124949171	22593.3897763494	5.54159736857659	5.46265623528899
29	sigma_x	0.255767796887085	0.301530161381617	30202.3963053881	1129.60506201889	-1.00532315352933	118084.218987602
29	sigma_y	0.459813798777759	0.470818528366343	42263.215971512	1144.97118845089	-1.00532315352933	91912.7617963028
29	root_x	-1.16998421278773	-0.0545541589088467	3520.75926441855	7489.85427228495	-1.00532315352933	3010.23655715799
29	root_y	0.884069635446891	0.109880090112564	-6303.98740007997	9899.2927389916	-1.00532315352933	7131.64576286838
30	sigma_x	0.667466387385502	0.680693471207141	11.2893998836363	643.255008025227	3.25825342187212	15.9138103386111
30	sigma_y	0.211487221997231	0.256351392226441	9.16981380361877	845.43040364373	3.25825342187212	42.3587131979956
30	root_x	0.688884210669163	-0.208348093124119	11.6398706392635	8073.33143325942	3.25825342187212	15.8967011567254
30	root_y	0.748723364890644	0.10596595748899	-4.06393411729808	7858.18689784424	3.25825342187212	6.42781794700857
